date,total_sun_per_day,mean_wind_per_day,mean_wind_direction_per_day,mean_temperature_per_day,mean_rain_per_day,mean_pressure_per_day,total_sun_3to4pm,mean_wind_direction_9to10am,mean_wind_9to10am,mean_humidity_9to10am,mean_pressure_9to10am
2021-01-01,0.0,0.25428769017980635,275.33667588750575,-1.7837136929460582,2.4204702627939142e-05,1008.2757491931766,0.0,274.7894736842105,0.2011080332409972,95.0584487534626,1008.4750692520776
2021-01-02,3.0900000000000003,0.3346082949308755,282.1520737327189,-0.15796082949308754,6.912442396313364e-06,1012.3652304147464,0.0,315.8698060941828,0.22486187845303868,81.84779005524861,1011.8972375690606
2021-01-03,0.71,0.3575314048634321,124.59870923130114,0.7587530252391379,4.609888210210903e-06,1013.9546387000115,0.03,115.91436464088397,0.24226519337016575,81.56022099447515,1013.8682320441989
2021-01-04,0.02,0.952759534508584,92.99493029150824,0.9031685678073511,0.0,1016.1619887083764,0.0,78.2825484764543,2.297237569060773,73.83093922651932,1015.8488950276242
2021-01-05,1.37,0.5756049781055542,139.24256741184604,0.11604056234155338,0.0,1016.6944226780363,0.0,142.9668508287293,0.9419889502762431,77.89668508287292,1016.1922651933701
2021-01-06,0.8200000000000001,0.22072508948158412,193.9062463918716,-0.3265327329407689,3.0019628218450525e-05,1015.7383558480543,0.45,85.8232044198895,0.04509803921568628,80.5733893557423,1015.2347338935575
2021-01-07,0.0,0.04250778636520937,268.0506402122505,-3.665428538470412,0.0,1014.1289998846465,0.0,249.49861495844874,0.0,96.54419889502762,1013.5947513812156
2021-01-08,0.0,0.08612263715998154,92.3453204241586,-1.9571692023974183,3.227293683725219e-05,1014.0893153526971,0.0,0.0,0.031024930747922435,91.65734072022161,1014.343213296399
2021-01-09,0.0,0.038602559667934966,204.17871555401823,-2.619923901764096,0.0,1021.0791191052691,0.0,269.5540166204986,0.0,96.40083102493074,1021.6581717451525
2021-01-10,0.0,0.13583121973714546,244.44062716163248,-0.7757781876873414,0.0,1020.3092575513027,0.0,245.10803324099723,0.0,90.90055401662052,1019.9360110803323
2021-01-11,0.39,1.6619958515787048,245.22205577321964,4.4575593454713065,7.835906890988707e-05,1012.8598179303987,0.0,252.79005524861878,2.673611111111111,77.15444444444444,1011.2686111111111
2021-01-12,0.0,0.872412998386725,230.21560267342707,4.069774141507259,0.0003007605439041254,1010.693800414842,0.0,327.37396121883654,0.2430939226519337,80.26436464088397,1012.8765193370167
2021-01-13,0.0,0.402626425527013,248.7988710977998,4.910563299159082,0.0001785508581960604,1013.755650270706,0.0,248.8232044198895,0.5626038781163436,94.27811634349032,1013.1404432132966
2021-01-14,0.0,0.8944239631336406,200.45472350230415,4.2720622119815665,0.00034331797235023044,1012.9747350230414,0.0,273.939226519337,0.45524861878453043,93.86132596685084,1013.4259668508286
2021-01-15,1.25,0.10202881844380404,153.5319884726225,-1.0000922190201729,0.0,1024.002317002882,0.13,63.13259668508287,0.0033149171270718237,78.93314917127071,1024.9870165745856
2021-01-16,1.83,1.158776074680189,228.94064768929354,3.4486804194998273,0.0006741961507433444,1014.5242364872653,0.0,179.2596685082873,0.5686980609418283,71.5387811634349,1012.0994459833797
2021-01-17,4.32,0.6267043488291614,271.0272234398431,3.169454377667551,4.152728111662245e-05,1019.0068058599608,0.0,291.5662983425414,0.16022099447513813,69.66187845303868,1020.9182320441988
2021-01-18,0.0,1.0176036866359446,217.67476958525344,3.7401497695852535,9.216589861751152e-06,1015.3616129032259,0.0,227.646408839779,0.6786703601108033,75.23213296398892,1014.3083102493076
2021-01-19,0.01,2.751019467803249,216.0548323925815,8.100357101716394,0.0007430019582997351,999.9461928349269,0.0,235.3756906077348,2.4941988950276244,84.71049723756906,998.7400552486189
2021-01-20,0.0,2.5907823481967966,191.5188385758728,7.626731190229289,0.0013768867381034682,984.4618389215349,0.0,190.72651933701658,2.7298342541436464,88.79779005524863,982.6019337016576
2021-01-21,1.6099999999999999,1.7564460332103322,235.77133302583024,2.508487084870849,0.0004232011070110701,984.1515797970479,0.0,241.50828729281767,1.0627071823204421,73.04779005524863,984.2209944751381
2021-01-22,6.56,0.298940336328035,236.49470168164018,1.1991361437456804,1.3821700069108502e-05,990.8574637180374,0.08,220.48342541436463,0.05911602209944751,67.93729281767956,992.0618784530387
2021-01-23,3.3600000000000003,0.23259490019614631,271.4035998615438,-0.9803507557401637,4.1536863966770505e-05,994.0511595707856,0.04,243.9639889196676,0.7679558011049724,64.56022099447515,994.5027624309392
2021-01-24,0.0,0.1536290322580645,210.8347926267281,-1.7519700460829493,0.00029147465437788023,994.9493778801843,0.0,134.76795580110496,0.0024930747922437676,85.13684210526316,992.943490304709
2021-01-25,7.300000000000001,0.5295100864553314,274.5900864553314,-1.431158501440922,1.9596541786743517e-05,1007.0466167146974,0.28,269.49171270718233,0.6273480662983425,67.82983425414365,1009.1406077348065
2021-01-26,0.0,0.2911618783892927,186.42229145032883,1.235883235260182,0.00016499365409022732,1010.5489673474098,0.0,139.81440443213296,0.667403314917127,89.85027624309392,1009.2574585635359
2021-01-27,0.0,0.15709015448466682,237.95699792483285,6.181680885404658,0.0009499654138805626,1007.3266658980863,0.0,270.5718232044199,0.0005524861878453039,93.42513812154695,1007.9392265193369
2021-01-28,1.8800000000000001,1.2876887608069163,222.0435734870317,8.319123919308359,0.0015227665706051875,998.6614063400575,0.0,247.20165745856355,1.5030386740331492,82.6024861878453,999.9099447513811
2021-01-29,1.94,1.3423320659062101,255.25337020394053,6.903341398778662,0.0004516649383569535,996.6491992164996,0.0,260.2908587257618,1.0259668508287292,73.66740331491712,998.3466850828729
2021-01-30,0.0,1.372735653376354,74.02466005992164,2.1087577782899287,0.0025305369900898824,996.0818737036184,0.0,76.02209944751381,3.0314917127071825,93.6803867403315,994.9303867403313
2021-01-31,0.42000000000000004,0.28789067004959057,53.31472725175873,-0.3566140006919617,2.8831737977165263e-05,995.9149925037482,0.0,52.01939058171745,0.26850828729281767,76.11519337016574,992.4720994475139
2021-02-01,0.0,0.2218162959548231,154.7827590180938,0.5191656102339519,0.00015673619914717072,995.3451653797396,0.0,0.0,0.009695290858725761,82.71828254847645,998.2055401662049
2021-02-02,3.2600000000000002,1.3124495211722629,191.87862005307488,6.847213568708895,0.0007638167762778354,991.981412253375,0.26,217.9639889196676,1.4640883977900552,72.28370165745856,991.5361878453039
2021-02-03,0.35000000000000003,0.6178517920940416,239.1293073642964,5.73127809150628,0.0,994.9397948599748,0.0,268.6398891966759,1.381767955801105,69.78646408839779,995.8370165745856
2021-02-04,0.0,0.4367511520737327,153.7205069124424,4.41639400921659,0.0011105990783410137,1004.3193663594469,0.0,151.55248618784532,0.5903314917127072,95.54337016574584,1003.8135359116022
2021-02-05,2.55,0.28609126526849504,183.80421756165015,4.407340401014058,0.00014289006683567646,1004.5105439041254,0.77,163.1657458563536,0.6549723756906077,77.27513812154696,1004.3508287292817
2021-02-06,1.1099999999999999,0.12829493087557603,203.97016129032258,0.7437096774193548,0.00031105990783410133,1004.1740092165899,0.0,33.113259668508285,0.0,88.13878116343491,1003.2393351800555
2021-02-07,0.73,2.0843105632991588,66.40329455131898,-0.45574242598778947,0.0002326920861651884,1003.2106439350305,0.0,68.11878453038673,2.4121883656509695,58.232686980609415,1002.9204986149582
2021-02-08,0.0,1.1630286965541086,48.2852368330068,-2.9190503630286964,4.2641465944450856e-05,1002.0602973377895,0.0,53.38121546961326,1.2135734072022162,74.84681440443214,1001.7875346260386
2021-02-09,2.33,0.7161729106628242,53.24023054755043,-2.364657060518732,8.069164265129683e-06,1004.1161268011527,0.29000000000000004,53.828729281767956,0.8113573407202216,62.593905817174516,1003.6163434903048
2021-02-10,4.89,0.4050726308508185,42.12197371454923,-2.888240719391284,0.0,1012.434240258243,1.01,46.421052631578945,1.2104972375690608,47.52458563535912,1014.749723756906
2021-02-11,0.93,0.690121037463977,107.23688760806917,-3.312691642651297,2.3054755043227664e-06,1020.8685648414986,0.37,105.75623268698061,1.6674033149171268,49.21132596685083,1020.9679558011051
2021-02-12,5.96,1.1721511694895723,109.00195875100817,-2.126558359257979,0.0,1023.9337826938588,0.27,119.9060773480663,1.3323204419889503,49.36685082872929,1024.7301104972373
2021-02-13,0.86,2.1590825265099123,129.96438450899032,-2.9859036422314436,0.0,1024.944133241125,0.0,128.55833333333334,2.4582872928176793,43.49640883977901,1024.52182320442
2021-02-14,0.0,2.8785747232472323,152.83152675276753,0.6227629151291514,0.00018680811808118082,1017.6535170664207,0.0,146.2437673130194,3.506077348066298,73.82016574585636,1015.2455801104973
2021-02-15,1.7100000000000002,0.5323495503804473,176.45376988701867,6.271754669126124,0.00014756744293290293,1012.6160940742449,0.0,157.54972375690608,0.2314917127071823,71.98425414364641,1013.5640883977902
2021-02-16,0.6300000000000001,1.0143483275663205,196.29388696655133,7.149965397923876,0.00035524798154555945,1005.4988119953863,0.6300000000000001,179.8393351800554,1.3395027624309392,72.09972375690607,1003.640055248619
2021-02-17,0.36000000000000004,1.329131136206499,192.57179073519245,7.486137358838444,0.0011281401244526389,1004.8461511869094,0.0,205.84254143646407,0.5290055248618785,89.58066298342541,1004.8734806629833
2021-02-18,3.3200000000000003,1.8905853883383268,201.49469923945608,5.7264346623646,0.0005127909656602904,1000.2008873012213,0.94,227.85041551246536,3.2754143646408833,47.62872928176795,1000.6743093922652
2021-02-19,0.0,1.8361991471706807,174.91010717990088,6.2500288118013145,0.0,1002.8360032269218,0.0,171.73480662983425,2.4464088397790054,85.06988950276244,1001.7342541436464
2021-02-20,0.26,1.844393223464331,171.05266797280166,9.937374668664283,0.0,999.3182436325919,0.0,163.91712707182322,2.33061797752809,58.64887640449438,997.7488764044944
